# x,y,CDP,uncertainty
1.547500000000000000e+06,3.008930000000000000e+06,2.342445307277246869e+01,7.048308838309258917e+00
1.555000000000000000e+06,3.008930000000000000e+06,2.349347253323850637e+01,7.288206836375485942e+00
1.562500000000000000e+06,3.008930000000000000e+06,2.358366166997646474e+01,7.528047635849827834e+00
1.570000000000000000e+06,3.008930000000000000e+06,2.368989383805547178e+01,7.765165316697222764e+00
1.577500000000000000e+06,3.008930000000000000e+06,2.380719618828267059e+01,7.996769981618957246e+00
1.585000000000000000e+06,3.008930000000000000e+06,2.393092239272719723e+01,8.220089414545093121e+00
1.592500000000000000e+06,3.008930000000000000e+06,2.405688723831070064e+01,8.432518089433045816e+00
1.600000000000000000e+06,3.008930000000000000e+06,2.418146162119821696e+01,8.631757922765819657e+00
1.607500000000000000e+06,3.008930000000000000e+06,2.430162886919728749e+01,8.815936449535483277e+00
1.615000000000000000e+06,3.008930000000000000e+06,2.441500531663707818e+01,8.983691352253515561e+00
1.622500000000000000e+06,3.008930000000000000e+06,2.451982958456029849e+01,9.134214826936641884e+00
1.630000000000000000e+06,3.008930000000000000e+06,2.461492604921320293e+01,9.267256317798819865e+00
1.637500000000000000e+06,3.008930000000000000e+06,2.469964852346840800e+01,9.383086893729664979e+00
1.645000000000000000e+06,3.008930000000000000e+06,2.477381027086799392e+01,9.482432325441447318e+00
1.652500000000000000e+06,3.008930000000000000e+06,2.483760618614551774e+01,9.566384344572512077e+00
1.660000000000000000e+06,3.008930000000000000e+06,2.489153239138153140e+01,9.636300490727929713e+00
1.667500000000000000e+06,3.008930000000000000e+06,2.493630770160162413e+01,9.693702494829805616e+00
1.675000000000000000e+06,3.008930000000000000e+06,2.497280049579400085e+01,9.740181609096145721e+00
1.682500000000000000e+06,3.008930000000000000e+06,2.500196357008764281e+01,9.777317079106788711e+00
1.690000000000000000e+06,3.008930000000000000e+06,2.502477861813679993e+01,9.806611481982120182e+00
1.697500000000000000e+06,3.008930000000000000e+06,2.504221113454004310e+01,9.829444294289956474e+00
1.705000000000000000e+06,3.008930000000000000e+06,2.505517580851223869e+01,9.847043073142888403e+00
1.712500000000000000e+06,3.008930000000000000e+06,2.506451189006121538e+01,9.860470187465493197e+00
1.720000000000000000e+06,3.008930000000000000e+06,2.507096757759894956e+01,9.870622166207922987e+00
1.727500000000000000e+06,3.008930000000000000e+06,2.507519219056056059e+01,9.878238390691755910e+00
1.735000000000000000e+06,3.008930000000000000e+06,2.507773474005406911e+01,9.883915945616845278e+00
1.742500000000000000e+06,3.008930000000000000e+06,2.507904747485145691e+01,9.888127826947709309e+00
1.750000000000000000e+06,3.008930000000000000e+06,2.507949303637997573e+01,9.891242254352235364e+00
1.757500000000000000e+06,3.008930000000000000e+06,2.507935398003874283e+01,9.893541438463483217e+00
1.765000000000000000e+06,3.008930000000000000e+06,2.507884358807115532e+01,9.895238725041712868e+00
1.772500000000000000e+06,3.008930000000000000e+06,2.507811709016110413e+01,9.896493525892303467e+00
1.780000000000000000e+06,3.008930000000000000e+06,2.507728260462199543e+01,9.897423825146539400e+00
1.787500000000000000e+06,3.008930000000000000e+06,2.507641130160302012e+01,9.898116315940608700e+00
1.795000000000000000e+06,3.008930000000000000e+06,2.507554646041268143e+01,9.898634388106103188e+00
1.802500000000000000e+06,3.008930000000000000e+06,2.507471123987580697e+01,9.899024271646913675e+00
1.810000000000000000e+06,3.008930000000000000e+06,2.507391510028795523e+01,9.899319665181533168e+00
1.817500000000000000e+06,3.008930000000000000e+06,2.507315890791014112e+01,9.899545163799636782e+00
1.825000000000000000e+06,3.008930000000000000e+06,2.507243881919411166e+01,9.899718763807346278e+00
1.832500000000000000e+06,3.008930000000000000e+06,2.507174908505635713e+01,9.899853675485012161e+00
1.840000000000000000e+06,3.008930000000000000e+06,2.507108393888622544e+01,9.899959627807261242e+00
1.847500000000000000e+06,3.008930000000000000e+06,2.507043873941176315e+01,9.900043806173378869e+00
1.855000000000000000e+06,3.008930000000000000e+06,2.506981053497945311e+01,9.900111528045107079e+00
1.862500000000000000e+06,3.008930000000000000e+06,2.506919820250363173e+01,9.900166732515259582e+00
1.870000000000000000e+06,3.008930000000000000e+06,2.506860229572768262e+01,9.900212337873197654e+00
1.877500000000000000e+06,3.008930000000000000e+06,2.506802471573002578e+01,9.900250505034890125e+00
1.885000000000000000e+06,3.008930000000000000e+06,2.506746829419487099e+01,9.900282833201512034e+00
1.892500000000000000e+06,3.008930000000000000e+06,2.506693635823645749e+01,9.900310506097895313e+00
1.900000000000000000e+06,3.008930000000000000e+06,2.506643232559883572e+01,9.900334401642446380e+00
1.907500000000000000e+06,3.008930000000000000e+06,2.506595936172054095e+01,9.900355174215041743e+00
1.915000000000000000e+06,3.008930000000000000e+06,2.506552011561767657e+01,9.900373316163419091e+00
1.922500000000000000e+06,3.008930000000000000e+06,2.506511654008213341e+01,9.900389203485964629e+00
1.930000000000000000e+06,3.008930000000000000e+06,2.506474979307917295e+01,9.900403129418982928e+00
1.937500000000000000e+06,3.008930000000000000e+06,2.506442021133198850e+01,9.900415328805442172e+00
1.945000000000000000e+06,3.008930000000000000e+06,2.506412734351094684e+01,9.900425995487879050e+00
1.952500000000000000e+06,3.008930000000000000e+06,2.506387002872097014e+01,9.900435294458603153e+00
1.960000000000000000e+06,3.008930000000000000e+06,2.506364650594675325e+01,9.900443370147806732e+00
1.967500000000000000e+06,3.008930000000000000e+06,2.506345454103062664e+01,9.900450351901337598e+00
1.975000000000000000e+06,3.008930000000000000e+06,2.506329155953797994e+01,9.900456357464237911e+00
1.982500000000000000e+06,3.008930000000000000e+06,2.506315477604053044e+01,9.900461495090475239e+00
1.990000000000000000e+06,3.008930000000000000e+06,2.506304131270015034e+01,9.900465864748607459e+00
1.997500000000000000e+06,3.008930000000000000e+06,2.506294830228771175e+01,9.900469558754553034e+00
2.005000000000000000e+06,3.008930000000000000e+06,2.506287297289625826e+01,9.900472662082076880e+00
2.012500000000000000e+06,3.008930000000000000e+06,2.506281271335686611e+01,9.900475252514006286e+00
2.020000000000000000e+06,3.008930000000000000e+06,2.506276511980249566e+01,9.900477400745492318e+00
2.027500000000000000e+06,3.008930000000000000e+06,2.506272802490123297e+01,9.900479170516973682e+00
2.035000000000000000e+06,3.008930000000000000e+06,2.506269951190810374e+01,9.900480618794277987e+00
2.042500000000000000e+06,3.008930000000000000e+06,2.506267791617456808e+01,9.900481796030836890e+00
2.050000000000000000e+06,3.008930000000000000e+06,2.506266181679293581e+01,9.900482746499410069e+00
2.057500000000000000e+06,3.008930000000000000e+06,2.506265002102225736e+01,9.900483508689008616e+00
2.065000000000000000e+06,3.008930000000000000e+06,2.506264154388735577e+01,9.900484115748554359e+00
2.072500000000000000e+06,3.008930000000000000e+06,2.506263558505114730e+01,9.900484595966311474e+00
2.080000000000000000e+06,3.008930000000000000e+06,2.506263150465445477e+01,9.900484973260466504e+00
2.087500000000000000e+06,3.008930000000000000e+06,2.506262879947822597e+01,9.900485267672515022e+00
2.095000000000000000e+06,3.008930000000000000e+06,2.506262708038645570e+01,9.900485495844673522e+00
2.102500000000000000e+06,3.008930000000000000e+06,2.506262605172117830e+01,9.900485671476642935e+00
2.110000000000000000e+06,3.008930000000000000e+06,2.506262549300456755e+01,9.900485805746685131e+00
2.117500000000000000e+06,3.008930000000000000e+06,2.506262524311579298e+01,9.900485907697076371e+00
2.125000000000000000e+06,3.008930000000000000e+06,2.506262518693123909e+01,9.900485984580608800e+00
2.132500000000000000e+06,3.008930000000000000e+06,2.506262524428633753e+01,9.900486042166544820e+00
2.140000000000000000e+06,3.008930000000000000e+06,2.506262536104796723e+01,9.900486085005326231e+00
2.147500000000000000e+06,3.008930000000000000e+06,2.506262550204576911e+01,9.900486116656960434e+00
2.155000000000000000e+06,3.008930000000000000e+06,2.506262564559108696e+01,9.900486139884627335e+00
2.162500000000000000e+06,3.008930000000000000e+06,2.506262577930813862e+01,9.900486156814064742e+00
2.170000000000000000e+06,3.008930000000000000e+06,2.506262589705171706e+01,9.900486169069829145e+00
2.177500000000000000e+06,3.008930000000000000e+06,2.506262599665787150e+01,9.900486177881228755e+00
2.185000000000000000e+06,3.008930000000000000e+06,2.506262607837251721e+01,9.900486184173880488e+00
2.192500000000000000e+06,3.008930000000000000e+06,2.506262614376079156e+01,9.900486188637117380e+00
2.200000000000000000e+06,3.008930000000000000e+06,2.506262619499789679e+01,9.900486191781265433e+00
2.207500000000000000e+06,3.008930000000000000e+06,2.506262623442078308e+01,9.900486193981123506e+00
2.215000000000000000e+06,3.008930000000000000e+06,2.506262626426464735e+01,9.900486195509849097e+00
2.222500000000000000e+06,3.008930000000000000e+06,2.506262628652637048e+01,9.900486196564816765e+00
2.230000000000000000e+06,3.008930000000000000e+06,2.506262630290922644e+01,9.900486197288287826e+00
2.237500000000000000e+06,3.008930000000000000e+06,2.506262631481352088e+01,9.900486197780828945e+00
2.245000000000000000e+06,3.008930000000000000e+06,2.506262632336047602e+01,9.900486198113645386e+00
2.252500000000000000e+06,3.008930000000000000e+06,2.506262632942882007e+01,9.900486198337379307e+00
2.260000000000000000e+06,3.008930000000000000e+06,2.506262633369069093e+01,9.900486198486678546e+00
2.267500000000000000e+06,3.008930000000000000e+06,2.506262633665233963e+01,9.900486198585440434e+00
2.275000000000000000e+06,3.008930000000000000e+06,2.506262633869025791e+01,9.900486198650469305e+00
2.282500000000000000e+06,3.008930000000000000e+06,2.506262634007853052e+01,9.900486198692853179e+00
2.290000000000000000e+06,3.008930000000000000e+06,2.506262634101547704e+01,9.900486198720344078e+00
2.297500000000000000e+06,3.008930000000000000e+06,2.506262634164239600e+01,9.900486198738240873e+00
2.305000000000000000e+06,3.008930000000000000e+06,2.506262634205760165e+01,9.900486198749629096e+00
2.312500000000000000e+06,3.008930000000000000e+06,2.506262634233032571e+01,9.900486198756883738e+00
2.320000000000000000e+06,3.008930000000000000e+06,2.506262634250757770e+01,9.900486198761345946e+00
2.327500000000000000e+06,3.008930000000000000e+06,2.506262634262250089e+01,9.900486198764333778e+00
2.335000000000000000e+06,3.008930000000000000e+06,2.506262634269566902e+01,9.900486198766074608e+00
2.342500000000000000e+06,3.008930000000000000e+06,2.506262634274188628e+01,9.900486198767080026e+00
2.350000000000000000e+06,3.008930000000000000e+06,2.506262634277165802e+01,9.900486198767941559e+00
2.357500000000000000e+06,3.008930000000000000e+06,2.506262634278956725e+01,9.900486198768213342e+00
2.365000000000000000e+06,3.008930000000000000e+06,2.506262634280088619e+01,9.900486198768462032e+00
2.372500000000000000e+06,3.008930000000000000e+06,2.506262634280770740e+01,9.900486198768572166e+00
2.380000000000000000e+06,3.008930000000000000e+06,2.506262634281217316e+01,9.900486198768746249e+00
2.387500000000000000e+06,3.008930000000000000e+06,2.506262634281461743e+01,9.900486198768781776e+00
2.395000000000000000e+06,3.008930000000000000e+06,2.506262634281602431e+01,9.900486198768746249e+00
2.402500000000000000e+06,3.008930000000000000e+06,2.506262634281705459e+01,9.900486198768817303e+00
2.410000000000000000e+06,3.008930000000000000e+06,2.506262634281746315e+01,9.900486198768785329e+00
5.875000000000000000e+05,3.016430000000000000e+06,2.770974313421246293e+01,7.956330106751291709e+00
5.950000000000000000e+05,3.016430000000000000e+06,2.778131519286381135e+01,7.661714233106162730e+00
6.025000000000000000e+05,3.016430000000000000e+06,2.781717902583470803e+01,7.352168626879329594e+00
6.100000000000000000e+05,3.016430000000000000e+06,2.781278725821233877e+01,7.032264446533742053e+00
6.175000000000000000e+05,3.016430000000000000e+06,2.776439730280067764e+01,6.706987711774700323e+00
6.250000000000000000e+05,3.016430000000000000e+06,2.766929435972248896e+01,6.381462948158540982e+00
6.325000000000000000e+05,3.016430000000000000e+06,2.752598620313696642e+01,6.060668117557244550e+00
6.400000000000000000e+05,3.016430000000000000e+06,2.733435613841943024e+01,5.749170418631607937e+00
6.475000000000000000e+05,3.016430000000000000e+06,2.709576190184704103e+01,5.450910067698280237e+00
6.550000000000000000e+05,3.016430000000000000e+06,2.681307069193984560e+01,5.169052535885713340e+00
6.625000000000000000e+05,3.016430000000000000e+06,2.649062387891988735e+01,4.905919925714576024e+00
6.700000000000000000e+05,3.016430000000000000e+06,2.613412905590578461e+01,4.663000876162007202e+00
6.775000000000000000e+05,3.016430000000000000e+06,2.575048170698862293e+01,4.441027589985893087e+00
6.850000000000000000e+05,3.016430000000000000e+06,2.534752353809965086e+01,4.240100214031130577e+00
6.925000000000000000e+05,3.016430000000000000e+06,2.493374906752585574e+01,4.059834324730236865e+00
7.000000000000000000e+05,3.016430000000000000e+06,2.451797601135914562e+01,3.899507328257434846e+00
7.075000000000000000e+05,3.016430000000000000e+06,2.410899795729203632e+01,3.758183887336324247e+00
7.150000000000000000e+05,3.016430000000000000e+06,2.371523948966828854e+01,3.634807877877379578e+00
7.225000000000000000e+05,3.016430000000000000e+06,2.334443409786302936e+01,3.528257116115660619e+00
7.300000000000000000e+05,3.016430000000000000e+06,2.300334378038839489e+01,3.437365266115719020e+00
7.375000000000000000e+05,3.016430000000000000e+06,2.269753630086751173e+01,3.360921295302752743e+00
7.450000000000000000e+05,3.016430000000000000e+06,2.243123175822312376e+01,3.297659582323153593e+00
7.525000000000000000e+05,3.016430000000000000e+06,2.220722483680498627e+01,3.246253109925976155e+00
7.600000000000000000e+05,3.016430000000000000e+06,2.202688324934543473e+01,3.205318708143304107e+00
7.675000000000000000e+05,3.016430000000000000e+06,2.189021699703872059e+01,3.173438242226436223e+00
7.750000000000000000e+05,3.016430000000000000e+06,2.179600769362325252e+01,3.149194391219392930e+00
7.825000000000000000e+05,3.016430000000000000e+06,2.174198285254471585e+01,3.131215520709230482e+00
7.900000000000000000e+05,3.016430000000000000e+06,2.172501715503940645e+01,3.118221958445295705e+00
7.975000000000000000e+05,3.016430000000000000e+06,2.174134160798791271e+01,3.109065977374044110e+00
8.050000000000000000e+05,3.016430000000000000e+06,2.178674229971176501e+01,3.102759640443416345e+00
8.125000000000000000e+05,3.016430000000000000e+06,2.185673311451894918e+01,3.098487616996821181e+00
8.200000000000000000e+05,3.016430000000000000e+06,2.194669102200421662e+01,3.095605236070625654e+00
8.275000000000000000e+05,3.016430000000000000e+06,2.205194798706162729e+01,3.093624595778099895e+00
8.350000000000000000e+05,3.016430000000000000e+06,2.216783958248853992e+01,3.092192996244533809e+00
8.425000000000000000e+05,3.016430000000000000e+06,2.228971637360531588e+01,3.091068182808897280e+00
8.500000000000000000e+05,3.016430000000000000e+06,2.241292940937679745e+01,3.090094097355723157e+00
8.575000000000000000e+05,3.016430000000000000e+06,2.253280507597984439e+01,3.089179478489488595e+00
8.650000000000000000e+05,3.016430000000000000e+06,2.264462664811289727e+01,3.088280219119193593e+00
8.725000000000000000e+05,3.016430000000000000e+06,2.274363979523825208e+01,3.087385279907175484e+00
8.800000000000000000e+05,3.016430000000000000e+06,2.282509697532951520e+01,3.086505376250380905e+00
8.875000000000000000e+05,3.016430000000000000e+06,2.288435123531084514e+01,3.085663603315920600e+00
8.950000000000000000e+05,3.016430000000000000e+06,2.291700383463604140e+01,3.084887474934408402e+00
9.025000000000000000e+05,3.016430000000000000e+06,2.291910292411454719e+01,3.084202289586986723e+00
9.100000000000000000e+05,3.016430000000000000e+06,2.288738300712706319e+01,3.083626080080925647e+00
9.175000000000000000e+05,3.016430000000000000e+06,2.281952792025675691e+01,3.083166517637134341e+00
9.250000000000000000e+05,3.016430000000000000e+06,2.271443441921036310e+01,3.082820003754147109e+00
9.325000000000000000e+05,3.016430000000000000e+06,2.257244986370955786e+01,3.082572869448585440e+00
9.400000000000000000e+05,3.016430000000000000e+06,2.239555649493019374e+01,3.082404240256068295e+00
9.475000000000000000e+05,3.016430000000000000e+06,2.218747667053389705e+01,3.082289846313687853e+00
9.550000000000000000e+05,3.016430000000000000e+06,2.195367814889678115e+01,3.082205946615538483e+00
9.625000000000000000e+05,3.016430000000000000e+06,2.170126577331925688e+01,3.082132617666127228e+00
9.700000000000000000e+05,3.016430000000000000e+06,2.143875509091304110e+01,3.082055890475066118e+00
9.775000000000000000e+05,3.016430000000000000e+06,2.117573371203339150e+01,3.081968529021799963e+00
9.850000000000000000e+05,3.016430000000000000e+06,2.092242658656214260e+01,3.081869542253140803e+00
9.925000000000000000e+05,3.016430000000000000e+06,2.068919080660543841e+01,3.081762743843183827e+00
1.000000000000000000e+06,3.016430000000000000e+06,2.048597306306734112e+01,3.081654786801741430e+00
1.007500000000000000e+06,3.016430000000000000e+06,2.032176767389051975e+01,3.081553107087322996e+00
1.015000000000000000e+06,3.016430000000000000e+06,2.020411460644346491e+01,3.081464139762060572e+00
1.022500000000000000e+06,3.016430000000000000e+06,2.013867489913059217e+01,3.081392060398591148e+00
1.030000000000000000e+06,3.016430000000000000e+06,2.012891546326526537e+01,3.081338184867847385e+00
1.037500000000000000e+06,3.016430000000000000e+06,2.017592687814361341e+01,3.081301049771967726e+00
1.045000000000000000e+06,3.016430000000000000e+06,2.027838724720865216e+01,3.081277097743378768e+00
1.052500000000000000e+06,3.016430000000000000e+06,2.043267345470182050e+01,3.081261803785458220e+00
1.060000000000000000e+06,3.016430000000000000e+06,2.063310936977505605e+01,3.081251001392915079e+00
1.067500000000000000e+06,3.016430000000000000e+06,2.087232981579295554e+01,3.081242110724987437e+00
1.075000000000000000e+06,3.016430000000000000e+06,2.114173047364353053e+01,3.081234956601997865e+00
1.082500000000000000e+06,3.016430000000000000e+06,2.143196811877900387e+01,3.081231915806118771e+00
1.090000000000000000e+06,3.016430000000000000e+06,2.173347319996032567e+01,3.081237265713327567e+00
1.097500000000000000e+06,3.016430000000000000e+06,2.203693789920416890e+01,3.081255811884311857e+00
1.105000000000000000e+06,3.016430000000000000e+06,2.233374724695462987e+01,3.081291112024470369e+00
1.112500000000000000e+06,3.016430000000000000e+06,2.261632804765247329e+01,3.081343821335777111e+00
1.120000000000000000e+06,3.016430000000000000e+06,2.287839946859439166e+01,3.081410780291075291e+00
1.127500000000000000e+06,3.016430000000000000e+06,2.311511915148265572e+01,3.081485383601355821e+00
1.135000000000000000e+06,3.016430000000000000e+06,2.332312854742414032e+01,3.081559482575609188e+00
1.142500000000000000e+06,3.016430000000000000e+06,2.350050983225176182e+01,3.081626618873907208e+00
1.150000000000000000e+06,3.016430000000000000e+06,2.364667337455064455e+01,3.081685870539075722e+00
1.157500000000000000e+06,3.016430000000000000e+06,2.376219870375872389e+01,3.081745166855474505e+00
1.165000000000000000e+06,3.016430000000000000e+06,2.384865297782625149e+01,3.081822765312802748e+00
1.172500000000000000e+06,3.016430000000000000e+06,2.390840913658448841e+01,3.081945809370869149e+00
1.180000000000000000e+06,3.016430000000000000e+06,2.394448163165411714e+01,3.082145535561016114e+00
1.187500000000000000e+06,3.016430000000000000e+06,2.396039150213463742e+01,3.082449682519616818e+00
1.195000000000000000e+06,3.016430000000000000e+06,2.396006546501789458e+01,3.082873757299510853e+00
1.202500000000000000e+06,3.016430000000000000e+06,2.394776654419191075e+01,3.083413733517261335e+00
1.210000000000000000e+06,3.016430000000000000e+06,2.392804748453119146e+01,3.084043178204663338e+00
1.217500000000000000e+06,3.016430000000000000e+06,2.390571357016740706e+01,3.084717495681816857e+00
1.225000000000000000e+06,3.016430000000000000e+06,2.388577905415200320e+01,3.085386866711335774e+00
1.232500000000000000e+06,3.016430000000000000e+06,2.387340149534066569e+01,3.086017689023476951e+00
1.240000000000000000e+06,3.016430000000000000e+06,2.387378086530645049e+01,3.086620233368701172e+00
1.247500000000000000e+06,3.016430000000000000e+06,2.389201501043303466e+01,3.087278294867956685e+00
1.255000000000000000e+06,3.016430000000000000e+06,2.393290935220818483e+01,3.088175341624195713e+00
1.262500000000000000e+06,3.016430000000000000e+06,2.400074581452837563e+01,3.089611430135883463e+00
1.270000000000000000e+06,3.016430000000000000e+06,2.409902301856873308e+01,3.092006137905709551e+00
1.277500000000000000e+06,3.016430000000000000e+06,2.423018592428745777e+01,3.095884845089374782e+00
1.285000000000000000e+06,3.016430000000000000e+06,2.439536756665302519e+01,3.101848501255029422e+00
1.292500000000000000e+06,3.016430000000000000e+06,2.459416776222676759e+01,3.110529981843026093e+00
1.300000000000000000e+06,3.016430000000000000e+06,2.482449332266236652e+01,3.122542667006904082e+00
1.307500000000000000e+06,3.016430000000000000e+06,2.508248135957012082e+01,3.138428456839204905e+00
1.315000000000000000e+06,3.016430000000000000e+06,2.536252193267816679e+01,3.158612778169803903e+00
1.322500000000000000e+06,3.016430000000000000e+06,2.565738906408740760e+01,3.183373214095357007e+00
1.330000000000000000e+06,3.016430000000000000e+06,2.595848069292971516e+01,3.212826423169003132e+00
1.337500000000000000e+06,3.016430000000000000e+06,2.625615927577945641e+01,3.246935409409628104e+00
1.345000000000000000e+06,3.016430000000000000e+06,2.654017628253284045e+01,3.285536418965915306e+00
1.352500000000000000e+06,3.016430000000000000e+06,2.680015658071521045e+01,3.328382195697995538e+00
1.360000000000000000e+06,3.016430000000000000e+06,2.702611330256028310e+01,3.375196335536883474e+00
1.367500000000000000e+06,3.016430000000000000e+06,2.720896072257912834e+01,3.425732214338266690e+00
1.375000000000000000e+06,3.016430000000000000e+06,2.734099218659975961e+01,3.479829489233604356e+00
1.382500000000000000e+06,3.016430000000000000e+06,2.741629223525094616e+01,3.537461482477537000e+00
1.390000000000000000e+06,3.016430000000000000e+06,2.743105653308150238e+01,3.598767809019501662e+00
1.397500000000000000e+06,3.016430000000000000e+06,2.738379962762892816e+01,3.664068340772522525e+00
1.405000000000000000e+06,3.016430000000000000e+06,2.727543834851003623e+01,3.733856902807165756e+00
1.412500000000000000e+06,3.016430000000000000e+06,2.710924715058943235e+01,3.808775774011063042e+00
1.420000000000000000e+06,3.016430000000000000e+06,2.689069021655026503e+01,3.889574802823780431e+00
1.427500000000000000e+06,3.016430000000000000e+06,2.662714300548779889e+01,3.977061316754132214e+00
1.435000000000000000e+06,3.016430000000000000e+06,2.632752259760736990e+01,4.072048513699158434e+00
1.442500000000000000e+06,3.016430000000000000e+06,2.600185120380232107e+01,4.175310235612051279e+00
1.450000000000000000e+06,3.016430000000000000e+06,2.566078030424044698e+01,4.287548689436901483e+00
1.457500000000000000e+06,3.016430000000000000e+06,2.531510394266703656e+01,4.409378850766789704e+00
1.465000000000000000e+06,3.016430000000000000e+06,2.497528878907978367e+01,4.541329381073206051e+00
1.472500000000000000e+06,3.016430000000000000e+06,2.465104589483076225e+01,4.683855656399053657e+00
1.480000000000000000e+06,3.016430000000000000e+06,2.435096492242225352e+01,4.837356884489249609e+00
1.487500000000000000e+06,3.016430000000000000e+06,2.408222643980532496e+01,5.002187200843718706e+00
1.495000000000000000e+06,3.016430000000000000e+06,2.385040207260519196e+01,5.178650752643341626e+00
1.502500000000000000e+06,3.016430000000000000e+06,2.365934635782250339e+01,5.366973325531025907e+00
1.510000000000000000e+06,3.016430000000000000e+06,2.351117846007550938e+01,5.567247718722656558e+00
1.517500000000000000e+06,3.016430000000000000e+06,2.340634685662119807e+01,5.779355991578709606e+00
1.525000000000000000e+06,3.016430000000000000e+06,2.334376595134110843e+01,6.002877701482386641e+00
1.532500000000000000e+06,3.016430000000000000e+06,2.332101052697280963e+01,6.236998045125908163e+00
1.540000000000000000e+06,3.016430000000000000e+06,2.333455207975833900e+01,6.480432313909576969e+00
1.547500000000000000e+06,3.016430000000000000e+06,2.338002039799503606e+01,6.731382632839558511e+00
1.555000000000000000e+06,3.016430000000000000e+06,2.345247416023805442e+01,6.987539517554129276e+00
1.562500000000000000e+06,3.016430000000000000e+06,2.354666568792728754e+01,7.246134909118536527e+00
1.570000000000000000e+06,3.016430000000000000e+06,2.365728709096782367e+01,7.504046069375422512e+00
1.577500000000000000e+06,3.016430000000000000e+06,2.377918766568124198e+01,7.757942339881930494e+00
1.585000000000000000e+06,3.016430000000000000e+06,2.390755530752166891e+01,8.004460572783589356e+00
1.592500000000000000e+06,3.016430000000000000e+06,2.403805766137181266e+01,8.240391054227039547e+00
1.600000000000000000e+06,3.016430000000000000e+06,2.416694155070719319e+01,8.462854532528261586e+00
1.607500000000000000e+06,3.016430000000000000e+06,2.429109174059363596e+01,8.669452580130807107e+00
1.615000000000000000e+06,3.016430000000000000e+06,2.440805217914301295e+01,8.858377515097727084e+00
1.622500000000000000e+06,3.016430000000000000e+06,2.451601445402230439e+01,9.028473676941224824e+00
1.630000000000000000e+06,3.016430000000000000e+06,2.461377926653866055e+01,9.179248008543826387e+00
1.637500000000000000e+06,3.016430000000000000e+06,2.470069727766730239e+01,9.310833675331267045e+00
1.645000000000000000e+06,3.016430000000000000e+06,2.477659576343951997e+01,9.423915074015539517e+00
1.652500000000000000e+06,3.016430000000000000e+06,2.484169720191338726e+01,9.519625557445653641e+00
1.660000000000000000e+06,3.016430000000000000e+06,2.489653528728734955e+01,9.599430369307381028e+00
1.667500000000000000e+06,3.016430000000000000e+06,2.494187302170345788e+01,9.665006781887839793e+00
1.675000000000000000e+06,3.016430000000000000e+06,2.497862656506683976e+01,9.718131624242191791e+00
1.682500000000000000e+06,3.016430000000000000e+06,2.500779751249433147e+01,9.760583760417624433e+00
1.690000000000000000e+06,3.016430000000000000e+06,2.503041529041000146e+01,9.794066131628564875e+00
1.697500000000000000e+06,3.016430000000000000e+06,2.504749047281455887e+01,9.820149152893540290e+00
1.705000000000000000e+06,3.016430000000000000e+06,2.505997905869068632e+01,9.840234877184638407e+00
1.712500000000000000e+06,3.016430000000000000e+06,2.506875714318080028e+01,9.855539593727268510e+00
1.720000000000000000e+06,3.016430000000000000e+06,2.507460496737953548e+01,9.867091465046563314e+00
1.727500000000000000e+06,3.016430000000000000e+06,2.507819903928276517e+01,9.875739377159884924e+00
1.735000000000000000e+06,3.016430000000000000e+06,2.508011086766195774e+01,9.882169257372503068e+00
1.742500000000000000e+06,3.016430000000000000e+06,2.508081081993982409e+01,9.886924550203822548e+00
1.750000000000000000e+06,3.016430000000000000e+06,2.508067567982903867e+01,9.890428179147946253e+00
1.757500000000000000e+06,3.016430000000000000e+06,2.507999861482113602e+01,9.893004026675258800e+00
1.765000000000000000e+06,3.016430000000000000e+06,2.507900044268569673e+01,9.894896636797261280e+00
1.772500000000000000e+06,3.016430000000000000e+06,2.507784128811982782e+01,9.896288420057155477e+00
1.780000000000000000e+06,3.016430000000000000e+06,2.507663192699026666e+01,9.897314089333690390e+00
1.787500000000000000e+06,3.016430000000000000e+06,2.507544431222141057e+01,9.898072371899015565e+00
1.795000000000000000e+06,3.016430000000000000e+06,2.507432095218612034e+01,9.898635241679683006e+00
1.802500000000000000e+06,3.016430000000000000e+06,2.507328296324248029e+01,9.899055018037305587e+00
1.810000000000000000e+06,3.016430000000000000e+06,2.507233674014618785e+01,9.899369709115676486e+00
1.817500000000000000e+06,3.016430000000000000e+06,2.507147928110839530e+01,9.899606962848171321e+00
1.825000000000000000e+06,3.016430000000000000e+06,2.507070227026023090e+01,9.899786947164855633e+00
1.832500000000000000e+06,3.016430000000000000e+06,2.506999506231488084e+01,9.899924427841982677e+00
1.840000000000000000e+06,3.016430000000000000e+06,2.506934673604347807e+01,9.900030257949222090e+00
1.847500000000000000e+06,3.016430000000000000e+06,2.506874738920342338e+01,9.900112443144241325e+00
1.855000000000000000e+06,3.016430000000000000e+06,2.506818884151057603e+01,9.900176904972576963e+00
1.862500000000000000e+06,3.016430000000000000e+06,2.506766489801115938e+01,9.900228030703562609e+00
1.870000000000000000e+06,3.016430000000000000e+06,2.506717130592813092e+01,9.900269072565066608e+00
1.877500000000000000e+06,3.016430000000000000e+06,2.506670551620025122e+01,9.900302440309980412e+00
1.885000000000000000e+06,3.016430000000000000e+06,2.506626633876552646e+01,9.900329917595799500e+00
1.892500000000000000e+06,3.016430000000000000e+06,2.506585355933865955e+01,9.900352823234941368e+00
